Coordinate,Chunk number,Block number
235.3,14,11.300000000000011
234.7,14,10.699999999999989
-234.7,-15,5.300000000000011
-235.3,-15,4.699999999999989
236.3,14,12.300000000000011
235.7,14,11.699999999999989
-235.7,-15,4.300000000000011
-236.3,-15,3.6999999999999886
237.3,14,13.300000000000011
236.7,14,12.699999999999989
-236.7,-15,3.3000000000000114
-237.3,-15,2.6999999999999886
238.3,14,14.300000000000011
237.7,14,13.699999999999989
-237.7,-15,2.3000000000000114
-238.3,-15,1.6999999999999886
239.3,14,15.300000000000011
238.7,14,14.699999999999989
-238.7,-15,1.3000000000000114
-239.3,-15,0.6999999999999886
240.3,15,0.30000000000001137
239.7,14,15.699999999999989
-239.7,-15,0.30000000000001137
-240.3,-16,15.699999999999989
241.3,15,1.3000000000000114
240.7,15,0.6999999999999886
-240.7,-16,15.300000000000011
-241.3,-16,14.699999999999989
242.3,15,2.3000000000000114
241.7,15,1.6999999999999886
-241.7,-16,14.300000000000011
-242.3,-16,13.699999999999989
243.3,15,3.3000000000000114
242.7,15,2.6999999999999886
-242.7,-16,13.300000000000011
-243.3,-16,12.699999999999989
244.3,15,4.300000000000011
243.7,15,3.6999999999999886
-243.7,-16,12.300000000000011
-244.3,-16,11.699999999999989
245.3,15,5.300000000000011
244.7,15,4.699999999999989
-244.7,-16,11.300000000000011
-245.3,-16,10.699999999999989
246.3,15,6.300000000000011
245.7,15,5.699999999999989
-245.7,-16,10.300000000000011
-246.3,-16,9.699999999999989
247.3,15,7.300000000000011
246.7,15,6.699999999999989
-246.7,-16,9.300000000000011
-247.3,-16,8.699999999999989
248.3,15,8.300000000000011
247.7,15,7.699999999999989
-247.7,-16,8.300000000000011
-248.3,-16,7.699999999999989
249.3,15,9.300000000000011
248.7,15,8.699999999999989
-248.7,-16,7.300000000000011
-249.3,-16,6.699999999999989
250.3,15,10.300000000000011
249.7,15,9.699999999999989
-249.7,-16,6.300000000000011
-250.3,-16,5.699999999999989
251.3,15,11.300000000000011
250.7,15,10.699999999999989
-250.7,-16,5.300000000000011
-251.3,-16,4.699999999999989
252.3,15,12.300000000000011
251.7,15,11.699999999999989
-251.7,-16,4.300000000000011
-252.3,-16,3.6999999999999886
253.3,15,13.300000000000011
252.7,15,12.699999999999989
-252.7,-16,3.3000000000000114
-253.3,-16,2.6999999999999886
254.3,15,14.300000000000011
253.7,15,13.699999999999989
-253.7,-16,2.3000000000000114
-254.3,-16,1.6999999999999886
255.3,15,15.300000000000011
254.7,15,14.699999999999989
-254.7,-16,1.3000000000000114
-255.3,-16,0.6999999999999886
256.3,16,0.30000000000001137
255.7,15,15.699999999999989
-255.7,-16,0.30000000000001137
-256.3,-17,15.699999999999989
257.3,16,1.3000000000000114
256.7,16,0.6999999999999886
-256.7,-17,15.300000000000011
-257.3,-17,14.699999999999989
258.3,16,2.3000000000000114
257.7,16,1.6999999999999886
-257.7,-17,14.300000000000011
-258.3,-17,13.699999999999989
259.3,16,3.3000000000000114
258.7,16,2.6999999999999886
-258.7,-17,13.300000000000011
-259.3,-17,12.699999999999989
260.3,16,4.300000000000011
259.7,16,3.6999999999999886
-259.7,-17,12.300000000000011
-260.3,-17,11.699999999999989
261.3,16,5.300000000000011
260.7,16,4.699999999999989
-260.7,-17,11.300000000000011
-261.3,-17,10.699999999999989
262.3,16,6.300000000000011
261.7,16,5.699999999999989
-261.7,-17,10.300000000000011
-262.3,-17,9.699999999999989
263.3,16,7.300000000000011
262.7,16,6.699999999999989
-262.7,-17,9.300000000000011
-263.3,-17,8.699999999999989
264.3,16,8.300000000000011
263.7,16,7.699999999999989
-263.7,-17,8.300000000000011
-264.3,-17,7.699999999999989
265.3,16,9.300000000000011
264.7,16,8.699999999999989
-264.7,-17,7.300000000000011
-265.3,-17,6.699999999999989
266.3,16,10.300000000000011
265.7,16,9.699999999999989
-265.7,-17,6.300000000000011
-266.3,-17,5.699999999999989
267.3,16,11.300000000000011
266.7,16,10.699999999999989
-266.7,-17,5.300000000000011
-267.3,-17,4.699999999999989
268.3,16,12.300000000000011
267.7,16,11.699999999999989
-267.7,-17,4.300000000000011
-268.3,-17,3.6999999999999886
269.3,16,13.300000000000011
268.7,16,12.699999999999989
-268.7,-17,3.3000000000000114
-269.3,-17,2.6999999999999886
270.3,16,14.300000000000011
269.7,16,13.699999999999989
-269.7,-17,2.3000000000000114
-270.3,-17,1.6999999999999886
271.3,16,15.300000000000011
270.7,16,14.699999999999989
-270.7,-17,1.3000000000000114
-271.3,-17,0.6999999999999886
272.3,17,0.30000000000001137
271.7,16,15.699999999999989
-271.7,-17,0.30000000000001137
-272.3,-18,15.699999999999989
273.3,17,1.3000000000000114
272.7,17,0.6999999999999886
-272.7,-18,15.300000000000011
-273.3,-18,14.699999999999989
274.3,17,2.3000000000000114
273.7,17,1.6999999999999886
-273.7,-18,14.300000000000011
-274.3,-18,13.699999999999989
275.3,17,3.3000000000000114
274.7,17,2.6999999999999886
-274.7,-18,13.300000000000011
-275.3,-18,12.699999999999989
276.3,17,4.300000000000011
275.7,17,3.6999999999999886
-275.7,-18,12.300000000000011
-276.3,-18,11.699999999999989
277.3,17,5.300000000000011
276.7,17,4.699999999999989
-276.7,-18,11.300000000000011
-277.3,-18,10.699999999999989
278.3,17,6.300000000000011
277.7,17,5.699999999999989
-277.7,-18,10.300000000000011
-278.3,-18,9.699999999999989
279.3,17,7.300000000000011
278.7,17,6.699999999999989
-278.7,-18,9.300000000000011
-279.3,-18,8.699999999999989
280.3,17,8.300000000000011
279.7,17,7.699999999999989
-279.7,-18,8.300000000000011
-280.3,-18,7.699999999999989
281.3,17,9.300000000000011
280.7,17,8.699999999999989
-280.7,-18,7.300000000000011
-281.3,-18,6.699999999999989
282.3,17,10.300000000000011
281.7,17,9.699999999999989
-281.7,-18,6.300000000000011
-282.3,-18,5.699999999999989
283.3,17,11.300000000000011
282.7,17,10.699999999999989
-282.7,-18,5.300000000000011
-283.3,-18,4.699999999999989
284.3,17,12.300000000000011
283.7,17,11.699999999999989
-283.7,-18,4.300000000000011
-284.3,-18,3.6999999999999886
285.3,17,13.300000000000011
284.7,17,12.699999999999989
-284.7,-18,3.3000000000000114
-285.3,-18,2.6999999999999886
286.3,17,14.300000000000011
285.7,17,13.699999999999989
-285.7,-18,2.3000000000000114
-286.3,-18,1.6999999999999886
287.3,17,15.300000000000011
286.7,17,14.699999999999989
-286.7,-18,1.3000000000000114
-287.3,-18,0.6999999999999886
288.3,18,0.30000000000001137
287.7,17,15.699999999999989
-287.7,-18,0.30000000000001137
-288.3,-19,15.699999999999989
289.3,18,1.3000000000000114
288.7,18,0.6999999999999886
-288.7,-19,15.300000000000011
-289.3,-19,14.699999999999989
290.3,18,2.3000000000000114
289.7,18,1.6999999999999886
-289.7,-19,14.300000000000011
-290.3,-19,13.699999999999989
291.3,18,3.3000000000000114
290.7,18,2.6999999999999886
-290.7,-19,13.300000000000011
-291.3,-19,12.699999999999989
292.3,18,4.300000000000011
291.7,18,3.6999999999999886
-291.7,-19,12.300000000000011
-292.3,-19,11.699999999999989
293.3,18,5.300000000000011
292.7,18,4.699999999999989
-292.7,-19,11.300000000000011
-293.3,-19,10.699999999999989
294.3,18,6.300000000000011
293.7,18,5.699999999999989
-293.7,-19,10.300000000000011
-294.3,-19,9.699999999999989
295.3,18,7.300000000000011
294.7,18,6.699999999999989
-294.7,-19,9.300000000000011
-295.3,-19,8.699999999999989
296.3,18,8.300000000000011
295.7,18,7.699999999999989
-295.7,-19,8.300000000000011
-296.3,-19,7.699999999999989
297.3,18,9.300000000000011
296.7,18,8.699999999999989
-296.7,-19,7.300000000000011
-297.3,-19,6.699999999999989
298.3,18,10.300000000000011
297.7,18,9.699999999999989
-297.7,-19,6.300000000000011
-298.3,-19,5.699999999999989
299.3,18,11.300000000000011
298.7,18,10.699999999999989
-298.7,-19,5.300000000000011
-299.3,-19,4.699999999999989
300.3,18,12.300000000000011
299.7,18,11.699999999999989
-299.7,-19,4.300000000000011
-300.3,-19,3.6999999999999886
301.3,18,13.300000000000011
300.7,18,12.699999999999989
-300.7,-19,3.3000000000000114
-301.3,-19,2.6999999999999886
302.3,18,14.300000000000011
301.7,18,13.699999999999989
-301.7,-19,2.3000000000000114
-302.3,-19,1.6999999999999886
303.3,18,15.300000000000011
302.7,18,14.699999999999989
-302.7,-19,1.3000000000000114
-303.3,-19,0.6999999999999886
304.3,19,0.30000000000001137
303.7,18,15.699999999999989
-303.7,-19,0.30000000000001137
-304.3,-20,15.699999999999989
305.3,19,1.3000000000000114
304.7,19,0.6999999999999886
-304.7,-20,15.300000000000011
-305.3,-20,14.699999999999989
306.3,19,2.3000000000000114
305.7,19,1.6999999999999886
-305.7,-20,14.300000000000011
-306.3,-20,13.699999999999989
307.3,19,3.3000000000000114
306.7,19,2.6999999999999886
-306.7,-20,13.300000000000011
-307.3,-20,12.699999999999989
308.3,19,4.300000000000011
307.7,19,3.6999999999999886
-307.7,-20,12.300000000000011
-308.3,-20,11.699999999999989
309.3,19,5.300000000000011
308.7,19,4.699999999999989
-308.7,-20,11.300000000000011
-309.3,-20,10.699999999999989
310.3,19,6.300000000000011
309.7,19,5.699999999999989
-309.7,-20,10.300000000000011
-310.3,-20,9.699999999999989
311.3,19,7.300000000000011
310.7,19,6.699999999999989
-310.7,-20,9.300000000000011
-311.3,-20,8.699999999999989
312.3,19,8.300000000000011
311.7,19,7.699999999999989
-311.7,-20,8.300000000000011
-312.3,-20,7.699999999999989
313.3,19,9.300000000000011
312.7,19,8.699999999999989
-312.7,-20,7.300000000000011
-313.3,-20,6.699999999999989
314.3,19,10.300000000000011
313.7,19,9.699999999999989
-313.7,-20,6.300000000000011
-314.3,-20,5.699999999999989
315.3,19,11.300000000000011
314.7,19,10.699999999999989
-314.7,-20,5.300000000000011
-315.3,-20,4.699999999999989
316.3,19,12.300000000000011
315.7,19,11.699999999999989
-315.7,-20,4.300000000000011
-316.3,-20,3.6999999999999886
317.3,19,13.300000000000011
316.7,19,12.699999999999989
-316.7,-20,3.3000000000000114
-317.3,-20,2.6999999999999886
318.3,19,14.300000000000011
317.7,19,13.699999999999989
-317.7,-20,2.3000000000000114
-318.3,-20,1.6999999999999886
319.3,19,15.300000000000011
318.7,19,14.699999999999989
-318.7,-20,1.3000000000000114
-319.3,-20,0.6999999999999886
320.3,20,0.30000000000001137
319.7,19,15.699999999999989
-319.7,-20,0.30000000000001137
-320.3,-21,15.699999999999989
321.3,20,1.3000000000000114
320.7,20,0.6999999999999886
-320.7,-21,15.300000000000011
-321.3,-21,14.699999999999989
322.3,20,2.3000000000000114
321.7,20,1.6999999999999886
-321.7,-21,14.300000000000011
-322.3,-21,13.699999999999989
323.3,20,3.3000000000000114
322.7,20,2.6999999999999886
-322.7,-21,13.300000000000011
-323.3,-21,12.699999999999989
324.3,20,4.300000000000011
323.7,20,3.6999999999999886
-323.7,-21,12.300000000000011
-324.3,-21,11.699999999999989
325.3,20,5.300000000000011
324.7,20,4.699999999999989
-324.7,-21,11.300000000000011
-325.3,-21,10.699999999999989
326.3,20,6.300000000000011
325.7,20,5.699999999999989
-325.7,-21,10.300000000000011
-326.3,-21,9.699999999999989
327.3,20,7.300000000000011
326.7,20,6.699999999999989
-326.7,-21,9.300000000000011
-327.3,-21,8.699999999999989
328.3,20,8.300000000000011
327.7,20,7.699999999999989
-327.7,-21,8.300000000000011
-328.3,-21,7.699999999999989
329.3,20,9.300000000000011
328.7,20,8.699999999999989
-328.7,-21,7.300000000000011
-329.3,-21,6.699999999999989
330.3,20,10.300000000000011
329.7,20,9.699999999999989
-329.7,-21,6.300000000000011
-330.3,-21,5.699999999999989
331.3,20,11.300000000000011
330.7,20,10.699999999999989
-330.7,-21,5.300000000000011
-331.3,-21,4.699999999999989
332.3,20,12.300000000000011
331.7,20,11.699999999999989
-331.7,-21,4.300000000000011
-332.3,-21,3.6999999999999886
333.3,20,13.300000000000011
332.7,20,12.699999999999989
-332.7,-21,3.3000000000000114
-333.3,-21,2.6999999999999886
334.3,20,14.300000000000011
333.7,20,13.699999999999989
-333.7,-21,2.3000000000000114
-334.3,-21,1.6999999999999886
335.3,20,15.300000000000011
334.7,20,14.699999999999989
-334.7,-21,1.3000000000000114
-335.3,-21,0.6999999999999886
336.3,21,0.30000000000001137
335.7,20,15.699999999999989
-335.7,-21,0.30000000000001137
-336.3,-22,15.699999999999989
337.3,21,1.3000000000000114
336.7,21,0.6999999999999886
-336.7,-22,15.300000000000011
-337.3,-22,14.699999999999989
338.3,21,2.3000000000000114
337.7,21,1.6999999999999886
-337.7,-22,14.300000000000011
-338.3,-22,13.699999999999989
339.3,21,3.3000000000000114
338.7,21,2.6999999999999886
-338.7,-22,13.300000000000011
-339.3,-22,12.699999999999989
340.3,21,4.300000000000011
339.7,21,3.6999999999999886
-339.7,-22,12.300000000000011
-340.3,-22,11.699999999999989
341.3,21,5.300000000000011
340.7,21,4.699999999999989
-340.7,-22,11.300000000000011
-341.3,-22,10.699999999999989
342.3,21,6.300000000000011
341.7,21,5.699999999999989
-341.7,-22,10.300000000000011
-342.3,-22,9.699999999999989
343.3,21,7.300000000000011
342.7,21,6.699999999999989
-342.7,-22,9.300000000000011
-343.3,-22,8.699999999999989
344.3,21,8.300000000000011
343.7,21,7.699999999999989
-343.7,-22,8.300000000000011
-344.3,-22,7.699999999999989
345.3,21,9.300000000000011
344.7,21,8.699999999999989
-344.7,-22,7.300000000000011
-345.3,-22,6.699999999999989
346.3,21,10.300000000000011
345.7,21,9.699999999999989
-345.7,-22,6.300000000000011
-346.3,-22,5.699999999999989
347.3,21,11.300000000000011
346.7,21,10.699999999999989
-346.7,-22,5.300000000000011
-347.3,-22,4.699999999999989
348.3,21,12.300000000000011
347.7,21,11.699999999999989
-347.7,-22,4.300000000000011
-348.3,-22,3.6999999999999886
349.3,21,13.300000000000011
348.7,21,12.699999999999989
-348.7,-22,3.3000000000000114
-349.3,-22,2.6999999999999886
350.3,21,14.300000000000011
349.7,21,13.699999999999989
-349.7,-22,2.3000000000000114
-350.3,-22,1.6999999999999886
351.3,21,15.300000000000011
350.7,21,14.699999999999989
-350.7,-22,1.3000000000000114
-351.3,-22,0.6999999999999886
352.3,22,0.30000000000001137
351.7,21,15.699999999999989
-351.7,-22,0.30000000000001137
-352.3,-23,15.699999999999989
353.3,22,1.3000000000000114
352.7,22,0.6999999999999886
-352.7,-23,15.300000000000011
-353.3,-23,14.699999999999989
354.3,22,2.3000000000000114
353.7,22,1.6999999999999886
-353.7,-23,14.300000000000011
-354.3,-23,13.699999999999989
355.3,22,3.3000000000000114
354.7,22,2.6999999999999886
-354.7,-23,13.300000000000011
-355.3,-23,12.699999999999989
356.3,22,4.300000000000011
355.7,22,3.6999999999999886
-355.7,-23,12.300000000000011
-356.3,-23,11.699999999999989
357.3,22,5.300000000000011
356.7,22,4.699999999999989
-356.7,-23,11.300000000000011
-357.3,-23,10.699999999999989
358.3,22,6.300000000000011
357.7,22,5.699999999999989
-357.7,-23,10.300000000000011
-358.3,-23,9.699999999999989
359.3,22,7.300000000000011
358.7,22,6.699999999999989
-358.7,-23,9.300000000000011
-359.3,-23,8.699999999999989
360.3,22,8.300000000000011
359.7,22,7.699999999999989
-359.7,-23,8.300000000000011
-360.3,-23,7.699999999999989
361.3,22,9.300000000000011
360.7,22,8.699999999999989
-360.7,-23,7.300000000000011
-361.3,-23,6.699999999999989
362.3,22,10.300000000000011
361.7,22,9.699999999999989
-361.7,-23,6.300000000000011
-362.3,-23,5.699999999999989
363.3,22,11.300000000000011
362.7,22,10.699999999999989
-362.7,-23,5.300000000000011
-363.3,-23,4.699999999999989
364.3,22,12.300000000000011
363.7,22,11.699999999999989
-363.7,-23,4.300000000000011
-364.3,-23,3.6999999999999886
365.3,22,13.300000000000011
364.7,22,12.699999999999989
-364.7,-23,3.3000000000000114
-365.3,-23,2.6999999999999886
366.3,22,14.300000000000011
365.7,22,13.699999999999989
-365.7,-23,2.3000000000000114
-366.3,-23,1.6999999999999886
367.3,22,15.300000000000011
366.7,22,14.699999999999989
-366.7,-23,1.3000000000000114
-367.3,-23,0.6999999999999886
368.3,23,0.30000000000001137
367.7,22,15.699999999999989
-367.7,-23,0.30000000000001137
-368.3,-24,15.699999999999989
369.3,23,1.3000000000000114
368.7,23,0.6999999999999886
-368.7,-24,15.300000000000011
-369.3,-24,14.699999999999989
370.3,23,2.3000000000000114
369.7,23,1.6999999999999886
-369.7,-24,14.300000000000011
-370.3,-24,13.699999999999989
371.3,23,3.3000000000000114
370.7,23,2.6999999999999886
-370.7,-24,13.300000000000011
-371.3,-24,12.699999999999989
372.3,23,4.300000000000011
371.7,23,3.6999999999999886
-371.7,-24,12.300000000000011
-372.3,-24,11.699999999999989
373.3,23,5.300000000000011
372.7,23,4.699999999999989
-372.7,-24,11.300000000000011
-373.3,-24,10.699999999999989
374.3,23,6.300000000000011
373.7,23,5.699999999999989
-373.7,-24,10.300000000000011
-374.3,-24,9.699999999999989
375.3,23,7.300000000000011
374.7,23,6.699999999999989
-374.7,-24,9.300000000000011
-375.3,-24,8.699999999999989
376.3,23,8.300000000000011
375.7,23,7.699999999999989
-375.7,-24,8.300000000000011
-376.3,-24,7.699999999999989
377.3,23,9.300000000000011
376.7,23,8.699999999999989
-376.7,-24,7.300000000000011
-377.3,-24,6.699999999999989
378.3,23,10.300000000000011
377.7,23,9.699999999999989
-377.7,-24,6.300000000000011
-378.3,-24,5.699999999999989
379.3,23,11.300000000000011
378.7,23,10.699999999999989
-378.7,-24,5.300000000000011
-379.3,-24,4.699999999999989
380.3,23,12.300000000000011
379.7,23,11.699999999999989
-379.7,-24,4.300000000000011
-380.3,-24,3.6999999999999886
381.3,23,13.300000000000011
380.7,23,12.699999999999989
-380.7,-24,3.3000000000000114
-381.3,-24,2.6999999999999886
382.3,23,14.300000000000011
381.7,23,13.699999999999989
-381.7,-24,2.3000000000000114
-382.3,-24,1.6999999999999886
383.3,23,15.300000000000011
382.7,23,14.699999999999989
-382.7,-24,1.3000000000000114
-383.3,-24,0.6999999999999886
384.3,24,0.30000000000001137
383.7,23,15.699999999999989
-383.7,-24,0.30000000000001137
-384.3,-25,15.699999999999989
385.3,24,1.3000000000000114
384.7,24,0.6999999999999886
-384.7,-25,15.300000000000011
-385.3,-25,14.699999999999989
386.3,24,2.3000000000000114
385.7,24,1.6999999999999886
-385.7,-25,14.300000000000011
-386.3,-25,13.699999999999989
387.3,24,3.3000000000000114
386.7,24,2.6999999999999886
-386.7,-25,13.300000000000011
-387.3,-25,12.699999999999989
388.3,24,4.300000000000011
387.7,24,3.6999999999999886
-387.7,-25,12.300000000000011
-388.3,-25,11.699999999999989
389.3,24,5.300000000000011
388.7,24,4.699999999999989
-388.7,-25,11.300000000000011
-389.3,-25,10.699999999999989
390.3,24,6.300000000000011
389.7,24,5.699999999999989
-389.7,-25,10.300000000000011
-390.3,-25,9.699999999999989
391.3,24,7.300000000000011
390.7,24,6.699999999999989
-390.7,-25,9.300000000000011
-391.3,-25,8.699999999999989
392.3,24,8.300000000000011
391.7,24,7.699999999999989
-391.7,-25,8.300000000000011
-392.3,-25,7.699999999999989
393.3,24,9.300000000000011
392.7,24,8.699999999999989
-392.7,-25,7.300000000000011
-393.3,-25,6.699999999999989
394.3,24,10.300000000000011
393.7,24,9.699999999999989
-393.7,-25,6.300000000000011
-394.3,-25,5.699999999999989
395.3,24,11.300000000000011
394.7,24,10.699999999999989
-394.7,-25,5.300000000000011
-395.3,-25,4.699999999999989
396.3,24,12.300000000000011
395.7,24,11.699999999999989
-395.7,-25,4.300000000000011
-396.3,-25,3.6999999999999886
397.3,24,13.300000000000011
396.7,24,12.699999999999989
-396.7,-25,3.3000000000000114
-397.3,-25,2.6999999999999886
398.3,24,14.300000000000011
397.7,24,13.699999999999989
-397.7,-25,2.3000000000000114
-398.3,-25,1.6999999999999886
399.3,24,15.300000000000011
398.7,24,14.699999999999989
-398.7,-25,1.3000000000000114
-399.3,-25,0.6999999999999886
400.3,25,0.30000000000001137
399.7,24,15.699999999999989
-399.7,-25,0.30000000000001137
-400.3,-26,15.699999999999989
401.3,25,1.3000000000000114
400.7,25,0.6999999999999886
-400.7,-26,15.300000000000011
-401.3,-26,14.699999999999989
402.3,25,2.3000000000000114
401.7,25,1.6999999999999886
-401.7,-26,14.300000000000011
-402.3,-26,13.699999999999989
403.3,25,3.3000000000000114
402.7,25,2.6999999999999886
-402.7,-26,13.300000000000011
-403.3,-26,12.699999999999989
404.3,25,4.300000000000011
403.7,25,3.6999999999999886
-403.7,-26,12.300000000000011
-404.3,-26,11.699999999999989
405.3,25,5.300000000000011
404.7,25,4.699999999999989
-404.7,-26,11.300000000000011
-405.3,-26,10.699999999999989
406.3,25,6.300000000000011
405.7,25,5.699999999999989
-405.7,-26,10.300000000000011
-406.3,-26,9.699999999999989
407.3,25,7.300000000000011
406.7,25,6.699999999999989
-406.7,-26,9.300000000000011
-407.3,-26,8.699999999999989
408.3,25,8.300000000000011
407.7,25,7.699999999999989
-407.7,-26,8.300000000000011
-408.3,-26,7.699999999999989
409.3,25,9.300000000000011
408.7,25,8.699999999999989
-408.7,-26,7.300000000000011
-409.3,-26,6.699999999999989
410.3,25,10.300000000000011
409.7,25,9.699999999999989
-409.7,-26,6.300000000000011
-410.3,-26,5.699999999999989
411.3,25,11.300000000000011
410.7,25,10.699999999999989
-410.7,-26,5.300000000000011
-411.3,-26,4.699999999999989
412.3,25,12.300000000000011
411.7,25,11.699999999999989
